t,led,rgb
3.433600583333333,12,#000000
3.483766333333334,0,#7f0000
3.483796333333333,1,#000000
3.483826416666667,2,#000000
3.483856416666667,3,#7f0000
3.483886416666667,4,#000000
3.483916416666667,5,#000000
3.483946416666666,6,#7f0000
3.483976500000000,7,#000000
3.484006500000000,8,#000000
3.484036500000000,9,#7f0000
3.484066500000000,10,#000000
3.484096500000000,11,#000000
3.484126583333333,12,#7f0000
3.534285666666667,0,#000000
3.534315750000000,1,#7f0000
3.534345750000000,2,#000000
3.534375750000000,3,#000000
3.534405750000000,4,#7f0000
3.534435750000000,5,#000000
3.534465833333333,6,#000000
3.534495833333333,7,#7f0000
3.534525833333333,8,#000000
3.534555833333333,9,#000000
3.534585833333333,10,#7f0000
3.534615833333334,11,#000000
3.534645916666667,12,#000000
3.584806666666667,0,#000000
3.584836666666666,1,#000000
3.584866666666667,2,#7f0000
3.584896750000000,3,#000000
3.584926750000000,4,#000000
3.584956750000000,5,#7f0000
3.584986750000000,6,#000000
3.585016750000000,7,#000000
3.585046833333333,8,#7f0000
3.585076833333333,9,#000000
3.585106833333333,10,#000000
3.585136833333333,11,#7f0000
3.585166833333334,12,#000000
3.635329000000000,0,#7f0000
3.635359000000000,1,#000000
3.635389000000000,2,#000000
3.635419083333333,3,#7f0000
3.635449083333333,4,#000000
3.635479083333333,5,#000000
3.635509083333333,6,#7f0000
3.635539083333333,7,#000000
3.635569166666667,8,#000000
3.635599166666667,9,#7f0000
3.635629166666666,10,#000000
3.635659166666667,11,#000000
3.635689166666667,12,#7f0000
3.685849333333334,0,#000000
3.685879333333333,1,#7f0000
3.685909333333333,2,#000000
3.685939333333333,3,#000000
3.685969333333333,4,#7f0000
3.685999333333333,5,#000000
3.686029416666667,6,#000000
3.686059416666667,7,#7f0000
3.686089416666666,8,#000000
3.686119416666667,9,#000000
3.686149416666667,10,#7f0000
3.686179500000000,11,#000000
3.686209500000000,12,#000000
3.736366916666667,0,#000000
3.736396916666667,1,#000000
3.736426916666667,2,#7f0000
3.736456916666667,3,#000000
3.736486916666667,4,#000000
3.736517000000000,5,#7f0000
3.736547000000000,6,#000000
3.736577000000000,7,#000000
3.736607000000000,8,#7f0000
3.736637000000000,9,#000000
3.736667083333333,10,#000000
3.736697083333334,11,#7f0000
3.736727083333333,12,#000000
3.786893333333333,0,#7f0000
3.786923333333333,1,#000000
3.786953333333333,2,#000000
3.786983333333333,3,#7f0000
3.787013333333333,4,#000000
3.787043416666667,5,#000000
3.787073416666667,6,#7f0000
3.787103416666667,7,#000000
3.787133416666667,8,#000000
3.787163416666667,9,#7f0000
3.787193416666667,10,#000000
3.787223500000000,11,#000000
3.787253500000000,12,#7f0000
3.837412416666667,0,#000000
3.837442416666667,1,#7f0000
3.837472416666666,2,#000000
3.837502416666667,3,#000000
3.837532416666666,4,#7f0000
3.837562500000000,5,#000000
3.837592500000000,6,#000000
3.837622500000000,7,#7f0000
3.837652500000000,8,#000000
3.837682500000000,9,#000000
3.837712583333333,10,#7f0000
3.837742583333333,11,#000000
3.837772583333333,12,#000000
3.887925750000000,0,#000000
3.887955750000000,1,#000000
3.887985750000000,2,#7f0000
3.888015750000000,3,#000000
3.888045833333333,4,#000000
3.888075833333333,5,#7f0000
3.888105833333333,6,#000000
3.888135833333333,7,#000000
3.888165833333333,8,#7f0000
3.888195916666667,9,#000000
3.888225916666667,10,#000000
3.888255916666667,11,#7f0000
3.888285916666667,12,#000000
3.938448000000000,0,#7f0000
3.938478000000000,1,#000000
3.938508083333333,2,#000000
3.938538083333333,3,#7f0000
3.938568083333333,4,#000000
3.938598083333333,5,#000000
3.938628083333333,6,#7f0000
3.938658166666666,7,#000000
3.938688166666667,8,#000000
3.938718166666667,9,#7f0000
3.938748166666667,10,#000000
3.938778166666667,11,#000000
3.938808166666667,12,#7f0000
3.988968166666667,0,#000000
3.988998166666667,1,#7f0000
3.989028166666666,2,#000000
3.989058250000000,3,#000000
3.989088250000000,4,#7f0000
3.989118250000000,5,#000000
3.989148250000000,6,#000000
3.989178250000000,7,#7f0000
3.989208333333333,8,#000000
3.989238333333333,9,#000000
3.989268333333333,10,#7f0000
3.989298333333333,11,#000000
3.989328333333333,12,#000000
4.039485916666667,0,#000000
4.039515916666667,1,#000000
4.039545916666667,2,#7f0000
4.039575916666666,3,#000000
4.039605916666667,4,#000000
4.039636000000000,5,#7f0000
4.039666000000000,6,#000000
4.039696000000000,7,#000000
4.039726000000000,8,#7f0000
4.039756000000000,9,#000000
4.039786083333333,10,#000000
4.039816083333333,11,#7f0000
4.039846083333333,12,#000000
4.090016333333334,0,#7f0000
4.090046333333333,1,#000000
4.090076333333333,2,#000000
4.090106333333333,3,#7f0000
4.090136333333334,4,#000000
4.090166416666666,5,#000000
4.090196416666666,6,#7f0000
4.090226416666667,7,#000000
4.090256416666667,8,#000000
4.090286416666666,9,#7f0000
4.090316500000000,10,#000000
4.090346500000000,11,#000000
4.090376500000000,12,#7f0000
4.140535416666666,0,#000000
4.140565416666667,1,#7f0000
4.140595416666667,2,#000000
4.140625416666667,3,#000000
4.140655500000000,4,#7f0000
4.140685500000000,5,#000000
4.140715500000000,6,#000000
4.140745500000000,7,#7f0000
4.140775500000000,8,#000000
4.140805583333333,9,#000000
4.140835583333334,10,#7f0000
4.140865583333333,11,#000000
4.140895583333333,12,#000000
4.191048250000000,0,#000000
4.191078250000000,1,#000000
4.191108250000000,2,#7f0000
4.191138250000000,3,#000000
4.191168333333334,4,#000000
4.191198333333333,5,#7f0000
4.191228333333333,6,#000000
4.191258333333334,7,#000000
4.191288333333334,8,#7f0000
4.191318416666666,9,#000000
4.191348416666667,10,#000000
4.191378416666667,11,#7f0000
4.191408416666667,12,#000000
4.241573500000000,0,#7f0000
4.241603500000000,1,#000000
4.241633583333333,2,#000000
4.241663583333334,3,#7f0000
4.241693583333333,4,#000000
4.241723583333333,5,#000000
4.241753583333334,6,#7f0000
4.241783666666667,7,#000000
4.241813666666666,8,#000000
4.241843666666667,9,#7f0000
4.241873666666667,10,#000000
4.241903666666667,11,#000000
4.241933750000000,12,#7f0000
4.292098750000000,0,#000000
4.292128750000000,1,#7f0000
4.292158750000000,2,#000000
4.292188833333333,3,#000000
4.292218833333333,4,#7f0000
4.292248833333334,5,#000000
4.292278833333333,6,#000000
4.292308833333333,7,#7f0000
4.292338916666667,8,#000000
4.292368916666667,9,#000000
4.292398916666667,10,#7f0000
4.292428916666666,11,#000000
4.292458916666667,12,#000000
4.342615750000000,0,#000000
4.342645750000000,1,#000000
4.342675750000000,2,#7f0000
4.342705750000000,3,#000000
4.342735750000000,4,#000000
4.342765833333333,5,#7f0000
4.342795833333334,6,#000000
4.342825833333333,7,#000000
4.342855833333333,8,#7f0000
4.342885833333333,9,#000000
4.342915916666667,10,#000000
4.342945916666666,11,#7f0000
4.342975916666667,12,#000000
4.393140583333333,0,#7f0000
4.393170583333333,1,#000000
4.393200583333333,2,#000000
4.393230583333334,3,#7f0000
4.393260666666666,4,#000000
4.393290666666666,5,#000000
4.393320666666667,6,#7f0000
4.393350666666667,7,#000000
4.393380666666666,8,#000000
4.393410666666667,9,#7f0000
4.393440750000000,10,#000000
4.393470750000000,11,#000000
4.393500750000000,12,#7f0000
4.443663416666666,0,#000000
4.443693416666667,1,#7f0000
4.443723416666667,2,#000000
4.443753500000000,3,#000000
4.443783500000000,4,#7f0000
4.443813500000000,5,#000000
4.443843500000000,6,#000000
4.443873500000000,7,#7f0000
4.443903500000000,8,#000000
4.443933583333333,9,#000000
4.443963583333334,10,#7f0000
4.443993583333333,11,#000000
4.444023583333333,12,#000000
4.494179916666667,0,#000000
4.494210000000000,1,#000000
4.494240000000000,2,#7f0000
4.494270000000000,3,#000000
4.494300000000000,4,#000000
4.494330000000000,5,#7f0000
4.494360000000000,6,#000000
4.494390083333333,7,#000000
4.494420083333333,8,#7f0000
4.494450083333334,9,#000000
4.494480083333333,10,#000000
4.494510083333333,11,#7f0000
4.494540166666667,12,#000000
4.544700500000000,0,#7f0000
4.544730500000000,1,#000000
4.544760500000000,2,#000000
4.544790500000000,3,#7f0000
4.544820500000000,4,#000000
4.544850583333333,5,#000000
4.544880583333334,6,#7f0000
4.544910583333333,7,#000000
4.544940583333333,8,#000000
4.544970583333333,9,#7f0000
4.545000666666667,10,#000000
4.545030666666666,11,#000000
4.545060666666667,12,#7f0000
4.595226166666667,0,#000000
4.595256250000000,1,#7f0000
4.595286250000000,2,#000000
4.595316250000000,3,#000000
4.595346250000000,4,#7f0000
4.595376250000000,5,#000000
4.595406333333333,6,#000000
4.595436333333334,7,#7f0000
4.595466333333333,8,#000000
4.595496333333333,9,#000000
4.595526333333333,10,#7f0000
4.595556416666667,11,#000000
4.595586416666666,12,#000000
4.645742750000000,0,#000000
4.645772750000000,1,#000000
4.645802750000000,2,#7f0000
4.645832750000000,3,#000000
4.645862833333333,4,#000000
4.645892833333333,5,#7f0000
4.645922833333334,6,#000000
4.645952833333333,7,#000000
4.645982833333333,8,#7f0000
4.646012916666667,9,#000000
4.646042916666667,10,#000000
4.646072916666666,11,#7f0000
4.646102916666667,12,#000000
4.696259583333333,0,#7f0000
4.696289583333333,1,#000000
4.696319583333334,2,#000000
4.696349583333333,3,#7f0000
4.696379666666667,4,#000000
4.696409666666667,5,#000000
4.696439666666667,6,#7f0000
4.696469666666666,7,#000000
4.696499666666667,8,#000000
4.696529750000000,9,#7f0000
4.696559750000000,10,#000000
4.696589750000000,11,#000000
4.696619750000000,12,#7f0000
4.746786333333334,0,#000000
4.746816333333333,1,#7f0000
4.746846333333333,2,#000000
4.746876333333334,3,#000000
4.746906333333333,4,#7f0000
4.746936416666666,5,#000000
4.746966416666667,6,#000000
4.746996416666667,7,#7f0000
4.747026416666666,8,#000000
4.747056416666666,9,#000000
4.747086500000000,10,#7f0000
4.747116500000000,11,#000000
4.747146500000000,12,#000000
4.797302833333333,0,#000000
4.797332833333333,1,#000000
4.797362833333334,2,#7f0000
4.797392916666666,3,#000000
4.797422916666667,4,#000000
4.797452916666667,5,#7f0000
4.797482916666667,6,#000000
4.797512916666666,7,#000000
4.797543000000000,8,#7f0000
4.797573000000000,9,#000000
4.797603000000000,10,#000000
4.797633000000000,11,#7f0000
4.797663000000000,12,#000000
4.847823666666667,0,#7f0000
4.847853666666667,1,#000000
4.847883666666666,2,#000000
4.847913750000000,3,#7f0000
4.847943750000000,4,#000000
4.847973750000000,5,#000000
4.848003750000000,6,#7f0000
4.848033750000000,7,#000000
4.848063833333334,8,#000000
4.848093833333333,9,#7f0000
4.848123833333333,10,#000000
4.848153833333333,11,#000000
4.848183833333334,12,#7f0000
4.898357250000000,0,#000000
4.898387250000000,1,#7f0000
4.898417250000000,2,#000000
4.898447250000000,3,#000000
4.898477250000000,4,#7f0000
4.898507333333334,5,#000000
4.898537333333334,6,#000000
4.898567333333333,7,#7f0000
4.898597333333333,8,#000000
4.898627333333334,9,#000000
4.898657416666667,10,#7f0000
4.898687416666666,11,#000000
4.898717416666667,12,#000000
4.948873916666667,0,#000000
4.948903916666667,1,#000000
4.948933916666666,2,#7f0000
4.948963916666667,3,#000000
4.948993916666667,4,#000000
4.949024000000000,5,#7f0000
4.949054000000000,6,#000000
4.949084000000000,7,#000000
4.949114000000000,8,#7f0000
4.949144000000000,9,#000000
4.949174000000000,10,#000000
4.949204083333333,11,#7f0000
4.949234083333334,12,#000000
4.999399000000000,0,#00007f
4.999429000000000,1,#000000
4.999459000000000,2,#000000
4.999489000000000,3,#00007f
4.999519000000000,4,#000000
4.999549083333333,5,#000000
4.999579083333333,6,#00007f
4.999609083333334,7,#000000
4.999639083333333,8,#000000
4.999669083333333,9,#00007f
4.999699166666667,10,#000000
4.999729166666667,11,#000000
4.999759166666666,12,#00007f
5.049922333333333,0,#000000
5.049952333333334,1,#00007f
5.049982333333333,2,#000000
5.050012333333333,3,#000000
5.050042416666667,4,#00007f
5.050072416666667,5,#000000
5.050102416666666,6,#000000
5.050132416666667,7,#00007f
5.050162416666667,8,#000000
5.050192500000000,9,#000000
5.050222500000000,10,#00007f
5.050252500000000,11,#000000
5.050282500000000,12,#000000
5.100441500000000,0,#000000
5.100471500000000,1,#000000
5.100501500000000,2,#00007f
5.100531500000000,3,#000000
5.100561583333334,4,#000000
5.100591583333333,5,#00007f
5.100621583333333,6,#000000
5.100651583333334,7,#000000
5.100681583333333,8,#00007f
5.100711666666666,9,#000000
5.100741666666667,10,#000000
5.100771666666667,11,#00007f
5.100801666666666,12,#000000
5.150961416666667,0,#00007f
5.150991416666667,1,#000000
5.151021416666667,2,#000000
5.151051416666666,3,#00007f
5.151081416666667,4,#000000
5.151111500000000,5,#000000
5.151141500000000,6,#00007f
5.151171500000000,7,#000000
5.151201500000000,8,#000000
5.151231500000000,9,#00007f
5.151261583333334,10,#000000
5.151291583333333,11,#000000
5.151321583333333,12,#00007f
5.201481250000000,0,#000000
5.201511250000000,1,#00007f
5.201541250000000,2,#000000
5.201571250000000,3,#000000
5.201601333333334,4,#00007f
5.201631333333333,5,#000000
5.201661333333333,6,#000000
5.201691333333334,7,#00007f
5.201721333333333,8,#000000
5.201751416666666,9,#000000
5.201781416666667,10,#00007f
5.201811416666667,11,#000000
5.201841416666666,12,#000000
5.252004500000000,0,#000000
5.252034500000000,1,#000000
5.252064500000000,2,#00007f
5.252094500000000,3,#000000
5.252124500000000,4,#000000
5.252154583333334,5,#00007f
5.252184583333333,6,#000000
5.252214583333333,7,#000000
5.252244583333334,8,#00007f
5.252274583333334,9,#000000
5.252304583333333,10,#000000
5.252334666666667,11,#00007f
5.252364666666667,12,#000000
5.302524333333333,0,#00007f
5.302554416666666,1,#000000
5.302584416666667,2,#000000
5.302614416666667,3,#00007f
5.302644416666666,4,#000000
5.302674416666667,5,#000000
5.302704500000000,6,#00007f
5.302734500000000,7,#000000
5.302764500000000,8,#000000
5.302794500000000,9,#00007f
5.302824500000000,10,#000000
5.302854583333334,11,#000000
5.302884583333333,12,#00007f
5.353040250000000,0,#000000
5.353070250000000,1,#00007f
5.353100250000000,2,#000000
5.353130250000000,3,#000000
5.353160250000000,4,#00007f
5.353190333333333,5,#000000
5.353220333333334,6,#000000
5.353250333333333,7,#00007f
5.353280333333333,8,#000000
5.353310333333333,9,#000000
5.353340416666667,10,#00007f
5.353370416666666,11,#000000
5.353400416666667,12,#000000
5.403563083333333,0,#000000
5.403593083333333,1,#000000
5.403623083333334,2,#00007f
5.403653083333333,3,#000000
5.403683166666666,4,#000000
5.403713166666667,5,#00007f
5.403743166666667,6,#000000
5.403773166666666,7,#000000
5.403803166666667,8,#00007f
5.403833250000000,9,#000000
5.403863250000000,10,#000000
5.403893250000000,11,#00007f
5.403923250000000,12,#000000
5.454083416666666,0,#00007f
5.454113416666667,1,#000000
5.454143416666667,2,#000000
5.454173500000000,3,#00007f
5.454203500000000,4,#000000
5.454233500000000,5,#000000
5.454263500000000,6,#00007f
5.454293500000000,7,#000000
5.454323500000000,8,#000000
5.454353583333333,9,#00007f
5.454383583333334,10,#000000
5.454413583333333,11,#000000
5.454443583333333,12,#00007f
5.504602916666666,0,#000000
5.504633000000000,1,#00007f
5.504663000000000,2,#000000
5.504693000000000,3,#000000
5.504723000000000,4,#00007f
5.504753000000000,5,#000000
5.504783083333334,6,#000000
5.504813083333334,7,#00007f
5.504843083333333,8,#000000
5.504873083333333,9,#000000
5.504903083333334,10,#00007f
5.504933083333333,11,#000000
5.504963166666666,12,#000000
5.555130166666666,0,#000000
5.555160166666667,1,#000000
5.555190166666667,2,#00007f
5.555220250000000,3,#000000
5.555250250000000,4,#000000
5.555280250000000,5,#00007f
5.555310250000000,6,#000000
5.555340250000000,7,#000000
5.555370333333333,8,#00007f
5.555400333333333,9,#000000
5.555430333333334,10,#000000
5.555460333333333,11,#00007f
5.555490333333333,12,#000000
5.605651000000000,0,#00007f
5.605681000000000,1,#000000
5.605711083333333,2,#000000
5.605741083333333,3,#00007f
5.605771083333333,4,#000000
5.605801083333334,5,#000000
5.605831083333333,6,#00007f
5.605861166666666,7,#000000
5.605891166666667,8,#000000
5.605921166666667,9,#00007f
5.605951166666666,10,#000000
5.605981166666667,11,#000000
5.606011250000000,12,#00007f
5.656170083333333,0,#000000
5.656200166666666,1,#00007f
5.656230166666667,2,#000000
5.656260166666667,3,#000000
5.656290166666667,4,#00007f
5.656320166666666,5,#000000
5.656350250000000,6,#000000
5.656380250000000,7,#00007f
5.656410250000000,8,#000000
5.656440250000000,9,#000000
5.656470250000000,10,#00007f
5.656500333333334,11,#000000
5.656530333333333,12,#000000
5.706691083333333,0,#000000
5.706721083333333,1,#000000
5.706751166666667,2,#00007f
5.706781166666667,3,#000000
5.706811166666666,4,#000000
5.706841166666667,5,#00007f
5.706871166666667,6,#000000
5.706901166666666,7,#000000
5.706931250000000,8,#00007f
5.706961250000000,9,#000000
5.706991250000000,10,#000000
5.707021250000000,11,#00007f
5.707051250000000,12,#000000
5.757213833333333,0,#00007f
5.757243833333333,1,#000000
5.757273833333334,2,#000000
5.757303833333333,3,#00007f
5.757333916666667,4,#000000
5.757363916666667,5,#000000
5.757393916666667,6,#00007f
5.757423916666666,7,#000000
5.757453916666667,8,#000000
5.757484000000000,9,#00007f
5.757514000000000,10,#000000
5.757544000000000,11,#000000
5.757574000000000,12,#00007f
5.807732750000000,0,#000000
5.807762833333333,1,#00007f
5.807792833333333,2,#000000
5.807822833333334,3,#000000
5.807852833333333,4,#00007f
5.807882833333333,5,#000000
5.807912916666667,6,#000000
5.807942916666667,7,#00007f
5.807972916666666,8,#000000
5.808002916666666,9,#000000
5.808032916666667,10,#00007f
5.808063000000000,11,#000000
5.808093000000000,12,#000000
5.858254083333334,0,#000000
5.858284083333333,1,#000000
5.858314083333333,2,#00007f
5.858344166666667,3,#000000
5.858374166666667,4,#000000
5.858404166666666,5,#00007f
5.858434166666667,6,#000000
5.858464166666667,7,#000000
5.858494166666667,8,#00007f
5.858524250000000,9,#000000
5.858554250000000,10,#000000
5.858584250000000,11,#00007f
5.858614250000000,12,#000000
5.908779833333333,0,#00007f
5.908809916666667,1,#000000
5.908839916666667,2,#000000
5.908869916666666,3,#00007f
5.908899916666667,4,#000000
5.908929916666667,5,#000000
5.908960000000000,6,#00007f
5.908990000000000,7,#000000
5.909020000000000,8,#000000
5.909050000000000,9,#00007f
5.909080000000000,10,#000000
5.909110000000000,11,#000000
5.909140083333333,12,#00007f
5.959299750000000,0,#000000
5.959329750000000,1,#00007f
5.959359750000000,2,#000000
5.959389750000000,3,#000000
5.959419750000000,4,#00007f
5.959449833333333,5,#000000
5.959479833333333,6,#000000
5.959509833333334,7,#00007f
5.959539833333333,8,#000000
5.959569833333333,9,#000000
5.959599833333334,10,#00007f
5.959629916666667,11,#000000
5.959659916666666,12,#000000
6.009817000000000,0,#000000
6.009847000000000,1,#000000
6.009877000000000,2,#00007f
6.009907083333333,3,#000000
6.009937083333333,4,#000000
6.009967083333334,5,#00007f
6.009997083333333,6,#000000
6.010027083333333,7,#000000
6.010057166666667,8,#00007f
6.010087166666667,9,#000000
6.010117166666666,10,#000000
6.010147166666667,11,#00007f
6.010177166666667,12,#000000
6.060343416666667,0,#00007f
6.060373416666667,1,#000000
6.060403416666666,2,#000000
6.060433500000000,3,#00007f
6.060463500000000,4,#000000
6.060493500000000,5,#000000
6.060523500000000,6,#00007f
6.060553500000000,7,#000000
6.060583500000000,8,#000000
6.060613583333334,9,#00007f
6.060643583333333,10,#000000
6.060673583333333,11,#000000
6.060703583333333,12,#00007f
6.110862583333334,0,#000000
6.110892583333333,1,#00007f
6.110922583333333,2,#000000
6.110952583333333,3,#000000
6.110982666666667,4,#00007f
6.111012666666666,5,#000000
6.111042666666667,6,#000000
6.111072666666667,7,#00007f
6.111102666666667,8,#000000
6.111132750000000,9,#000000
6.111162750000000,10,#00007f
6.111192750000000,11,#000000
6.111222750000000,12,#000000
6.161378916666667,0,#000000
6.161408916666667,1,#000000
6.161438916666667,2,#00007f
6.161469000000000,3,#000000
6.161499000000000,4,#000000
6.161529000000000,5,#00007f
6.161559000000000,6,#000000
6.161589000000000,7,#000000
